,dateTime,sleepStage,sleepStageNum
358,2023-04-21 02:47:40,light,2
359,2023-04-21 02:47:50,light,2
360,2023-04-21 02:48:00,light,2
361,2023-04-21 02:48:10,light,2
362,2023-04-21 02:48:20,light,2
363,2023-04-21 02:48:30,light,2
364,2023-04-21 02:48:40,light,2
365,2023-04-21 02:48:50,light,2
366,2023-04-21 02:49:00,light,2
367,2023-04-21 02:49:10,light,2
368,2023-04-21 02:49:20,light,2
369,2023-04-21 02:49:30,light,2
370,2023-04-21 02:49:40,light,2
371,2023-04-21 02:49:50,light,2
372,2023-04-21 02:50:00,light,2
373,2023-04-21 02:50:10,light,2
374,2023-04-21 02:50:20,light,2
375,2023-04-21 02:50:30,light,2
376,2023-04-21 02:50:40,light,2
377,2023-04-21 02:50:50,light,2
378,2023-04-21 02:51:00,light,2
379,2023-04-21 02:51:10,light,2
380,2023-04-21 02:51:20,light,2
381,2023-04-21 02:51:30,light,2
382,2023-04-21 02:51:40,light,2
383,2023-04-21 02:51:50,light,2
384,2023-04-21 02:52:00,light,2
385,2023-04-21 02:52:10,light,2
386,2023-04-21 02:52:20,light,2
387,2023-04-21 02:52:30,light,2
388,2023-04-21 02:52:40,light,2
389,2023-04-21 02:52:50,light,2
390,2023-04-21 02:53:00,light,2
391,2023-04-21 02:53:10,light,2
392,2023-04-21 02:53:20,light,2
393,2023-04-21 02:53:30,light,2
394,2023-04-21 02:53:40,light,2
395,2023-04-21 02:53:50,light,2
396,2023-04-21 02:54:00,light,2
397,2023-04-21 02:54:10,light,2
398,2023-04-21 02:54:20,light,2
399,2023-04-21 02:54:30,rem,1
400,2023-04-21 02:54:40,rem,1
401,2023-04-21 02:54:50,rem,1
402,2023-04-21 02:55:00,rem,1
403,2023-04-21 02:55:10,rem,1
404,2023-04-21 02:55:20,rem,1
405,2023-04-21 02:55:30,rem,1
406,2023-04-21 02:55:40,rem,1
407,2023-04-21 02:55:50,rem,1
408,2023-04-21 02:56:00,rem,1
409,2023-04-21 02:56:10,rem,1
410,2023-04-21 02:56:20,rem,1
411,2023-04-21 02:56:30,rem,1
412,2023-04-21 02:56:40,rem,1
413,2023-04-21 02:56:50,rem,1
414,2023-04-21 02:57:00,rem,1
415,2023-04-21 02:57:10,rem,1
416,2023-04-21 02:57:20,rem,1
417,2023-04-21 02:57:30,rem,1
418,2023-04-21 02:57:40,rem,1
419,2023-04-21 02:57:50,rem,1
420,2023-04-21 02:58:00,rem,1
421,2023-04-21 02:58:10,rem,1
422,2023-04-21 02:58:20,rem,1
423,2023-04-21 02:58:30,rem,1
424,2023-04-21 02:58:40,rem,1
425,2023-04-21 02:58:50,rem,1
426,2023-04-21 02:59:00,rem,1
427,2023-04-21 02:59:10,rem,1
428,2023-04-21 02:59:20,rem,1
429,2023-04-21 02:59:30,rem,1
430,2023-04-21 02:59:40,rem,1
431,2023-04-21 02:59:50,rem,1
432,2023-04-21 03:00:00,rem,1
433,2023-04-21 03:00:10,rem,1
434,2023-04-21 03:00:20,rem,1
435,2023-04-21 03:00:30,rem,1
436,2023-04-21 03:00:40,rem,1
437,2023-04-21 03:00:50,rem,1
438,2023-04-21 03:01:00,light,2
439,2023-04-21 03:01:10,light,2
440,2023-04-21 03:01:20,light,2
441,2023-04-21 03:01:30,light,2
442,2023-04-21 03:01:40,light,2
443,2023-04-21 03:01:50,light,2
444,2023-04-21 03:02:00,light,2
445,2023-04-21 03:02:10,light,2
446,2023-04-21 03:02:20,light,2
447,2023-04-21 03:02:30,light,2
448,2023-04-21 03:02:40,light,2
449,2023-04-21 03:02:50,light,2
450,2023-04-21 03:03:00,light,2
451,2023-04-21 03:03:10,light,2
452,2023-04-21 03:03:20,light,2
453,2023-04-21 03:03:30,light,2
454,2023-04-21 03:03:40,light,2
455,2023-04-21 03:03:50,light,2
456,2023-04-21 03:04:00,light,2
457,2023-04-21 03:04:10,light,2
458,2023-04-21 03:04:20,light,2
459,2023-04-21 03:04:30,light,2
460,2023-04-21 03:04:40,light,2
461,2023-04-21 03:04:50,light,2
462,2023-04-21 03:05:00,light,2
463,2023-04-21 03:05:10,light,2
464,2023-04-21 03:05:20,light,2
465,2023-04-21 03:05:30,light,2
466,2023-04-21 03:05:40,light,2
467,2023-04-21 03:05:50,light,2
468,2023-04-21 03:06:00,light,2
469,2023-04-21 03:06:10,light,2
470,2023-04-21 03:06:20,light,2
471,2023-04-21 03:06:30,light,2
472,2023-04-21 03:06:40,light,2
473,2023-04-21 03:06:50,light,2
474,2023-04-21 03:07:00,light,2
475,2023-04-21 03:07:10,light,2
476,2023-04-21 03:07:20,light,2
477,2023-04-21 03:07:30,light,2
478,2023-04-21 03:07:40,light,2
479,2023-04-21 03:07:50,light,2
480,2023-04-21 03:08:00,light,2
481,2023-04-21 03:08:10,light,2
482,2023-04-21 03:08:20,light,2
483,2023-04-21 03:08:30,light,2
484,2023-04-21 03:08:40,light,2
485,2023-04-21 03:08:50,light,2
486,2023-04-21 03:09:00,light,2
487,2023-04-21 03:09:10,light,2
488,2023-04-21 03:09:20,light,2
489,2023-04-21 03:09:30,light,2
490,2023-04-21 03:09:40,light,2
491,2023-04-21 03:09:50,light,2
492,2023-04-21 03:10:00,light,2
493,2023-04-21 03:10:10,light,2
494,2023-04-21 03:10:20,light,2
495,2023-04-21 03:10:30,light,2
496,2023-04-21 03:10:40,light,2
497,2023-04-21 03:10:50,light,2
498,2023-04-21 03:11:00,light,2
499,2023-04-21 03:11:10,light,2
500,2023-04-21 03:11:20,light,2
501,2023-04-21 03:11:30,light,2
502,2023-04-21 03:11:40,light,2
503,2023-04-21 03:11:50,light,2
504,2023-04-21 03:12:00,light,2
505,2023-04-21 03:12:10,light,2
506,2023-04-21 03:12:20,light,2
507,2023-04-21 03:12:30,deep,3
508,2023-04-21 03:12:40,deep,3
509,2023-04-21 03:12:50,deep,3
510,2023-04-21 03:13:00,deep,3
511,2023-04-21 03:13:10,deep,3
512,2023-04-21 03:13:20,deep,3
513,2023-04-21 03:13:30,deep,3
514,2023-04-21 03:13:40,deep,3
515,2023-04-21 03:13:50,deep,3
516,2023-04-21 03:14:00,deep,3
517,2023-04-21 03:14:10,deep,3
518,2023-04-21 03:14:20,deep,3
519,2023-04-21 03:14:30,deep,3
520,2023-04-21 03:14:40,deep,3
521,2023-04-21 03:14:50,deep,3
522,2023-04-21 03:15:00,deep,3
523,2023-04-21 03:15:10,deep,3
524,2023-04-21 03:15:20,deep,3
525,2023-04-21 03:15:30,deep,3
526,2023-04-21 03:15:40,deep,3
527,2023-04-21 03:15:50,deep,3
528,2023-04-21 03:16:00,deep,3
529,2023-04-21 03:16:10,deep,3
530,2023-04-21 03:16:20,deep,3
531,2023-04-21 03:16:30,deep,3
532,2023-04-21 03:16:40,deep,3
533,2023-04-21 03:16:50,deep,3
534,2023-04-21 03:17:00,deep,3
535,2023-04-21 03:17:10,deep,3
536,2023-04-21 03:17:20,deep,3
537,2023-04-21 03:17:30,deep,3
538,2023-04-21 03:17:40,deep,3
539,2023-04-21 03:17:50,deep,3
540,2023-04-21 03:18:00,deep,3
541,2023-04-21 03:18:10,deep,3
542,2023-04-21 03:18:20,deep,3
543,2023-04-21 03:18:30,deep,3
544,2023-04-21 03:18:40,deep,3
545,2023-04-21 03:18:50,deep,3
546,2023-04-21 03:19:00,deep,3
547,2023-04-21 03:19:10,deep,3
548,2023-04-21 03:19:20,deep,3
549,2023-04-21 03:19:30,deep,3
550,2023-04-21 03:19:40,deep,3
551,2023-04-21 03:19:50,deep,3
552,2023-04-21 03:20:00,deep,3
553,2023-04-21 03:20:10,deep,3
554,2023-04-21 03:20:20,deep,3
555,2023-04-21 03:20:30,deep,3
556,2023-04-21 03:20:40,deep,3
557,2023-04-21 03:20:50,deep,3
558,2023-04-21 03:21:00,deep,3
559,2023-04-21 03:21:10,deep,3
560,2023-04-21 03:21:20,deep,3
561,2023-04-21 03:21:30,deep,3
562,2023-04-21 03:21:40,deep,3
563,2023-04-21 03:21:50,deep,3
564,2023-04-21 03:22:00,deep,3
565,2023-04-21 03:22:10,deep,3
566,2023-04-21 03:22:20,deep,3
567,2023-04-21 03:22:30,deep,3
568,2023-04-21 03:22:40,deep,3
569,2023-04-21 03:22:50,deep,3
570,2023-04-21 03:23:00,deep,3
571,2023-04-21 03:23:10,deep,3
572,2023-04-21 03:23:20,deep,3
573,2023-04-21 03:23:30,deep,3
574,2023-04-21 03:23:40,deep,3
575,2023-04-21 03:23:50,deep,3
576,2023-04-21 03:24:00,deep,3
577,2023-04-21 03:24:10,deep,3
578,2023-04-21 03:24:20,deep,3
579,2023-04-21 03:24:30,deep,3
580,2023-04-21 03:24:40,deep,3
581,2023-04-21 03:24:50,deep,3
582,2023-04-21 03:25:00,deep,3
583,2023-04-21 03:25:10,deep,3
584,2023-04-21 03:25:20,deep,3
585,2023-04-21 03:25:30,deep,3
586,2023-04-21 03:25:40,deep,3
587,2023-04-21 03:25:50,deep,3
588,2023-04-21 03:26:00,deep,3
589,2023-04-21 03:26:10,deep,3
590,2023-04-21 03:26:20,deep,3
591,2023-04-21 03:26:30,deep,3
592,2023-04-21 03:26:40,deep,3
593,2023-04-21 03:26:50,deep,3
594,2023-04-21 03:27:00,deep,3
595,2023-04-21 03:27:10,deep,3
596,2023-04-21 03:27:20,deep,3
597,2023-04-21 03:27:30,deep,3
598,2023-04-21 03:27:40,deep,3
599,2023-04-21 03:27:50,deep,3
600,2023-04-21 03:28:00,deep,3
601,2023-04-21 03:28:10,deep,3
602,2023-04-21 03:28:20,deep,3
603,2023-04-21 03:28:30,deep,3
604,2023-04-21 03:28:40,deep,3
605,2023-04-21 03:28:50,deep,3
606,2023-04-21 03:29:00,deep,3
607,2023-04-21 03:29:10,deep,3
608,2023-04-21 03:29:20,deep,3
609,2023-04-21 03:29:30,deep,3
610,2023-04-21 03:29:40,deep,3
611,2023-04-21 03:29:50,deep,3
612,2023-04-21 03:30:00,deep,3
613,2023-04-21 03:30:10,deep,3
614,2023-04-21 03:30:20,deep,3
615,2023-04-21 03:30:30,deep,3
616,2023-04-21 03:30:40,deep,3
617,2023-04-21 03:30:50,deep,3
618,2023-04-21 03:31:00,deep,3
619,2023-04-21 03:31:10,deep,3
620,2023-04-21 03:31:20,deep,3
621,2023-04-21 03:31:30,deep,3
622,2023-04-21 03:31:40,deep,3
623,2023-04-21 03:31:50,deep,3
624,2023-04-21 03:32:00,deep,3
625,2023-04-21 03:32:10,deep,3
626,2023-04-21 03:32:20,deep,3
627,2023-04-21 03:32:30,deep,3
628,2023-04-21 03:32:40,deep,3
629,2023-04-21 03:32:50,deep,3
630,2023-04-21 03:33:00,deep,3
631,2023-04-21 03:33:10,deep,3
632,2023-04-21 03:33:20,deep,3
633,2023-04-21 03:33:30,deep,3
634,2023-04-21 03:33:40,deep,3
635,2023-04-21 03:33:50,deep,3
636,2023-04-21 03:34:00,deep,3
637,2023-04-21 03:34:10,deep,3
638,2023-04-21 03:34:20,deep,3
639,2023-04-21 03:34:30,deep,3
640,2023-04-21 03:34:40,deep,3
641,2023-04-21 03:34:50,deep,3
642,2023-04-21 03:35:00,deep,3
643,2023-04-21 03:35:10,deep,3
644,2023-04-21 03:35:20,deep,3
645,2023-04-21 03:35:30,deep,3
646,2023-04-21 03:35:40,deep,3
647,2023-04-21 03:35:50,deep,3
648,2023-04-21 03:36:00,deep,3
649,2023-04-21 03:36:10,deep,3
650,2023-04-21 03:36:20,deep,3
651,2023-04-21 03:36:30,deep,3
652,2023-04-21 03:36:40,deep,3
653,2023-04-21 03:36:50,deep,3
654,2023-04-21 03:37:00,deep,3
655,2023-04-21 03:37:10,deep,3
656,2023-04-21 03:37:20,deep,3
657,2023-04-21 03:37:30,deep,3
658,2023-04-21 03:37:40,deep,3
659,2023-04-21 03:37:50,deep,3
660,2023-04-21 03:38:00,deep,3
661,2023-04-21 03:38:10,deep,3
662,2023-04-21 03:38:20,deep,3
663,2023-04-21 03:38:30,deep,3
664,2023-04-21 03:38:40,deep,3
665,2023-04-21 03:38:50,deep,3
666,2023-04-21 03:39:00,deep,3
667,2023-04-21 03:39:10,deep,3
668,2023-04-21 03:39:20,deep,3
669,2023-04-21 03:39:30,deep,3
670,2023-04-21 03:39:40,deep,3
671,2023-04-21 03:39:50,deep,3
672,2023-04-21 03:40:00,deep,3
673,2023-04-21 03:40:10,deep,3
674,2023-04-21 03:40:20,deep,3
675,2023-04-21 03:40:30,deep,3
676,2023-04-21 03:40:40,deep,3
677,2023-04-21 03:40:50,deep,3
678,2023-04-21 03:41:00,deep,3
679,2023-04-21 03:41:10,deep,3
680,2023-04-21 03:41:20,deep,3
681,2023-04-21 03:41:30,deep,3
682,2023-04-21 03:41:40,deep,3
